Year,Month,Day,Hour,Minute,GHI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable Water,Wind Direction,Relative Humidity,Temperature,Pressure
2017,1,6,23,30,0,0,8,-10,165.68,0,0.157,1.5,0.88,358.7,46.83,0,950
2017,1,7,0,0,0,0,8,-10,165.86,0,0.157,1.5,0.908,3.2,47.02,0,950
2017,1,7,0,30,0,0,8,-10,163.28,0,0.157,1.5,0.93,3.2,47.01,0,950
2017,1,7,1,0,0,0,8,-10,158.94,1,0.157,1.5,0.953,8.9,50.32,0,950
2017,1,7,1,30,0,0,8,-10,153.71,0,0.157,1.6,0.986,8.9,50.32,0,950
2017,1,7,2,0,0,0,8,-10,148.04,0,0.157,1.7,1.018,3.2,50.63,0,950
2017,1,7,2,30,0,0,6,-10,142.15,0,0.157,1.8,1.067,3.2,50.63,0,950
2017,1,7,3,0,0,0,6,-10,136.15,0,0.157,1.9,1.115,2.3,50.77,0,950
2017,1,7,3,30,0,0,6,-10,130.1,0,0.157,1.8,1.157,2.3,50.78,0,950
2017,1,7,4,0,0,0,6,-10,124.05,1,0.157,1.8,1.2,358.9,51.83,0,950
2017,1,7,4,30,0,0,6,-10,118.03,0,0.157,1.8,1.244,358.9,51.86,0,950
2017,1,7,5,0,0,0,8,-10,112.07,0,0.157,1.8,1.288,352.1,52.55,0,950
2017,1,7,5,30,0,0,8,-10,106.2,0,0.157,1.7,1.359,352.1,48.85,0,950
2017,1,7,6,0,0,0,8,-9,100.45,0,0.157,1.6,1.43,348.4,50.83,1,950
2017,1,7,6,30,0,0,8,-9,94.84,0,0.157,1.2,1.521,348.4,47.28,1,950
2017,1,7,7,0,0,0,8,-9,89.41,0,0.157,0.9,1.612,353.6,50.71,1,950
2017,1,7,7,30,26,72,4,-9,84.21,4,0.157,1,1.687,353.6,50.72,2,950
2017,1,7,8,0,55,154,8,-10,79.29,4,0.157,1.1,1.763,358.4,46.85,3,950
2017,1,7,8,30,85,237,8,-10,74.7,4,0.157,1,1.797,358.4,43.59,4,950
2017,1,7,9,0,114,316,8,-9,70.51,0,0.157,1,1.831,45.9,37.9,5,950
2017,1,7,9,30,103,386,8,-9,66.81,0,0.157,1.1,1.852,45.9,35.31,6,950
2017,1,7,10,0,129,444,8,-7,63.68,0,0.157,1.2,1.874,115.7,38.84,7,950
2017,1,7,10,30,160,489,8,-7,61.21,0,0.157,1.4,1.907,115.7,38.82,7,950
2017,1,7,11,0,27,519,8,-5,59.48,0,0.157,1.6,1.941,156.7,42.85,8,950
2017,1,7,11,30,38,536,6,-5,58.57,0,0.157,1.7,1.955,156.7,42.83,8,950
2017,1,7,12,0,90,536,6,-3,58.51,0,0.157,1.9,1.97,185.1,46.27,9,950
2017,1,7,12,30,65,522,8,-3,59.3,0,0.157,1.9,1.969,185.1,46.25,9,950
2017,1,7,13,0,359,493,8,-2,60.91,0,0.157,2,1.969,187.6,47.76,10,950
2017,1,7,13,30,205,449,8,-2,63.28,0,0.157,1.9,1.999,187.6,47.75,10,950
2017,1,7,14,0,62,393,8,-1,66.32,0,0.157,1.8,2.029,165,50.53,10,950
2017,1,7,14,30,51,324,8,-1,69.95,4,0.157,1.3,2.105,165,54.09,9,950
2017,1,7,15,0,39,247,8,0,74.07,4,0.157,0.9,2.18,152.5,63.11,9,950
2017,1,7,15,30,26,164,4,0,78.61,4,0.157,0.6,2.263,152.5,67.62,8,950
2017,1,7,16,0,13,82,8,0,83.49,4,0.157,0.3,2.347,192.4,71.48,7,950
2017,1,7,16,30,2,15,8,0,88.65,4,0.157,0.4,2.389,192.4,76.68,6,950
2017,1,7,17,0,0,0,8,0,94.05,0,0.157,0.5,2.432,285.1,80.2,6,950
2017,1,7,17,30,0,0,4,0,99.63,0,0.157,0.4,2.421,285.1,86.05,5,950
2017,1,7,18,0,0,0,8,0,105.37,0,0.157,0.4,2.41,14.1,85.22,5,950
2017,1,7,18,30,0,0,8,0,111.22,0,0.157,0.5,2.357,14.1,85.22,5,950
2017,1,7,19,0,0,0,8,0,117.17,0,0.157,0.7,2.304,49.3,82.59,5,950
2017,1,7,19,30,0,0,8,0,123.18,0,0.157,0.7,2.276,49.3,82.61,5,950
2017,1,7,20,0,0,0,8,0,129.22,0,0.157,0.7,2.249,38.7,81.26,5,950
2017,1,7,20,30,0,0,8,0,135.27,0,0.157,0.8,2.252,38.7,87.24,4,950
2017,1,7,21,0,0,0,6,0,141.27,0,0.157,0.9,2.255,28.3,85.17,4,950
2017,1,7,21,30,0,0,6,0,147.18,0,0.157,0.9,2.265,28.3,85.16,4,950
2017,1,7,22,0,0,0,8,0,152.88,0,0.157,0.9,2.276,19.7,84.24,4,950
2017,1,7,22,30,0,0,8,0,158.18,0,0.157,0.9,2.266,19.7,84.22,4,950
2017,1,7,23,0,0,0,6,0,162.66,0,0.157,1,2.257,12.8,84.36,5,950
2017,1,7,23,30,0,0,6,0,165.53,0,0.157,1,2.23,12.8,84.36,4,950
2017,1,8,0,0,0,0,6,0,165.75,0,0.157,1.1,2.204,11.6,83.05,4,950
2017,1,8,0,30,0,0,8,0,163.22,0,0.157,1.1,2.165,11.6,83.06,4,950
2017,1,8,1,0,0,0,8,0,158.92,0,0.157,1.2,2.127,9.2,81.08,4,950
2017,1,8,1,30,0,0,8,0,153.71,0,0.157,1.2,2.078,9.2,87.09,4,950
2017,1,8,2,0,0,0,8,0,148.05,0,0.157,1.2,2.031,10.3,86.71,4,950
2017,1,8,2,30,0,0,8,0,142.16,0,0.157,1.2,2.007,10.3,86.7,3,950
2017,1,8,3,0,0,0,8,-1,136.16,0,0.157,1.3,1.983,9.6,85.49,3,950
2017,1,8,3,30,0,0,8,-1,130.12,0,0.157,1.3,1.989,9.6,91.9,2,950
2017,1,8,4,0,0,0,8,-1,124.07,0,0.157,1.4,1.995,3.1,90.05,2,950
2017,1,8,4,30,0,0,8,-1,118.05,0,0.157,1.4,1.979,3.1,90.06,2,950
2017,1,8,5,0,0,0,8,-1,112.09,0,0.157,1.4,1.964,2.2,89.73,2,950
2017,1,8,5,30,0,0,8,-1,106.21,1,0.157,1.3,1.944,2.2,89.74,2,950
2017,1,8,6,0,0,0,8,-1,100.45,0,0.157,1.3,1.925,3.6,90.74,2,950
2017,1,8,6,30,0,0,8,-1,94.84,0,0.157,1.6,1.932,3.6,90.74,3,950
2017,1,8,7,0,0,0,8,0,89.4,1,0.157,2,1.94,356.2,88.25,4,950
2017,1,8,7,30,72,72,1,0,84.19,0,0.157,2.3,2.005,356.2,82.17,5,950
2017,1,8,8,0,153,153,8,0,79.26,4,0.157,2.7,2.07,349.8,73.59,6,950
2017,1,8,8,30,93,236,8,0,74.66,4,0.157,2.4,2.129,349.8,68.64,7,950
2017,1,8,9,0,123,315,8,0,70.46,0,0.157,2.1,2.188,348.4,66.19,8,950
2017,1,8,9,30,181,384,8,0,66.74,0,0.157,1.4,2.212,348.4,61.78,9,950
2017,1,8,10,0,296,441,8,0,63.59,0,0.157,0.7,2.236,346.8,59.49,11,950
2017,1,8,10,30,222,487,6,0,61.11,0,0.157,0.7,2.243,346.8,55.56,11,950
2017,1,8,11,0,363,517,8,1,59.37,0,0.157,0.7,2.251,175.7,53.98,12,950
2017,1,8,11,30,415,535,8,1,58.44,0,0.157,1.1,2.221,175.7,50.47,13,950
2017,1,8,12,0,395,536,8,1,58.37,0,0.157,1.6,2.192,184.1,49.28,14,950
2017,1,8,12,30,432,523,8,1,59.15,0,0.157,1.9,2.104,184.1,49.25,14,950
2017,1,8,13,0,389,495,8,2,60.75,0,0.157,2.2,2.016,184.7,48.35,15,950
2017,1,8,13,30,393,453,8,2,63.12,0,0.157,2.3,1.913,184.7,48.33,15,950
2017,1,8,14,0,322,398,8,2,66.15,0,0.157,2.4,1.811,182.3,49.44,15,950
2017,1,8,14,30,331,331,1,2,69.78,0,0.157,1.8,1.744,182.3,52.78,14,950
2017,1,8,15,0,254,254,7,4,73.9,4,0.157,1.3,1.678,179.7,58.45,14,950
2017,1,8,15,30,170,170,3,4,78.44,4,0.157,1.2,1.652,179.7,66.72,12,950
2017,1,8,16,0,86,86,1,3,83.32,0,0.159,1.1,1.627,178.4,66.79,11,950
2017,1,8,16,30,17,17,1,3,88.48,0,0.159,1,1.623,178.4,71.46,10,950
2017,1,8,17,0,0,0,0,2,93.89,0,0.159,1,1.62,173.8,68.01,10,950
2017,1,8,17,30,0,0,0,2,99.47,0,0.159,0.9,1.611,173.8,72.8,9,940
2017,1,8,18,0,0,0,3,2,105.21,0,0.159,0.8,1.602,151.7,72.09,9,940
2017,1,8,18,30,0,0,8,2,111.07,0,0.159,0.7,1.573,151.7,77.2,8,940
2017,1,8,19,0,0,0,8,2,117.01,0,0.159,0.6,1.544,125.1,76.5,8,940
2017,1,8,19,30,0,0,8,2,123.02,0,0.159,0.5,1.515,125.1,76.47,8,940
2017,1,8,20,0,0,0,8,2,129.07,0,0.159,0.5,1.486,118,75.67,8,940
2017,1,8,20,30,0,0,8,2,135.11,0,0.159,0.4,1.5,118,81.09,7,940
2017,1,8,21,0,0,0,8,1,141.12,0,0.159,0.3,1.515,203.2,80.39,7,940
2017,1,8,21,30,0,0,8,1,147.02,0,0.159,0.4,1.56,203.2,86.18,7,940
2017,1,8,22,0,0,0,8,1,152.72,0,0.159,0.6,1.605,262.9,85.63,7,940
2017,1,8,22,30,0,0,8,1,158.01,0,0.159,0.7,1.668,262.9,85.61,6,940
2017,1,8,23,0,0,0,6,1,162.49,0,0.159,0.8,1.731,273.5,85.49,6,940
2017,1,8,23,30,0,0,6,1,165.37,0,0.159,0.8,1.81,273.5,85.49,6,940
2017,1,9,0,0,0,0,6,1,165.63,0,0.159,0.9,1.889,274.5,85.26,7,940
2017,1,9,0,30,0,0,6,1,163.15,0,0.159,0.9,1.984,274.5,85.25,7,940
2017,1,9,1,0,0,0,6,1,158.88,0,0.159,0.9,2.079,262.1,79.18,7,940
2017,1,9,1,30,0,0,6,1,153.7,0,0.159,1,2.218,262.1,79.16,7,940
2017,1,9,2,0,0,0,6,2,148.05,0,0.159,1.2,2.357,224.4,81.03,7,940
2017,1,9,2,30,0,0,6,2,142.17,0,0.159,1.4,2.429,224.4,81,7,940
2017,1,9,3,0,0,0,9,3,136.18,0,0.159,1.6,2.501,205.4,88.2,7,940
2017,1,9,3,30,0,0,6,3,130.13,0,0.159,1.7,2.48,205.4,88.16,7,940
2017,1,9,4,0,0,0,6,4,124.08,0,0.159,1.9,2.46,191.9,93.94,7,940
2017,1,9,4,30,0,0,6,4,118.06,0,0.159,2.2,2.451,191.9,93.93,7,940
2017,1,9,5,0,0,0,6,5,112.1,0,0.159,2.6,2.442,197.2,93.5,8,940
2017,1,9,5,30,0,0,6,5,106.22,0,0.159,3,2.445,197.2,93.49,8,940
2017,1,9,6,0,0,0,8,5,100.45,0,0.159,3.5,2.448,197.5,99.05,9,940
2017,1,9,6,30,0,0,8,5,94.83,0,0.159,4.1,2.411,197.5,99.03,9,940
2017,1,9,7,0,0,0,6,6,89.38,0,0.159,4.7,2.374,199.7,97.18,10,940
2017,1,9,7,30,30,66,6,6,84.17,4,0.159,5.1,2.272,199.7,90.8,10,940
2017,1,9,8,0,68,147,8,7,79.22,4,0.159,5.6,2.17,207.7,89.1,11,940
2017,1,9,8,30,106,231,6,7,74.61,4,0.159,6.1,2.027,207.7,83.34,12,940
2017,1,9,9,0,144,313,6,8,70.39,0,0.159,6.7,1.885,214.7,83.16,13,940
2017,1,9,9,30,201,384,6,8,66.66,0,0.159,7.3,1.746,214.7,77.83,14,940
2017,1,9,10,0,326,445,3,8,63.5,0,0.159,8,1.608,220.4,76.49,15,940
2017,1,9,10,30,272,493,8,8,61,0,0.159,8.4,1.503,220.4,71.64,16,940
2017,1,9,11,0,405,528,8,8,59.25,0,0.159,8.8,1.398,228.4,66.05,17,940
2017,1,9,11,30,16,546,6,8,58.3,0,0.159,8.5,1.332,228.4,66.01,17,940
2017,1,9,12,0,551,551,1,7,58.22,0,0.159,8.3,1.267,231.7,62.87,17,940
2017,1,9,12,30,336,537,8,7,58.99,0,0.159,8.4,1.23,231.7,62.85,17,940
2017,1,9,13,0,511,511,1,7,60.59,0,0.159,8.6,1.194,235.1,60.29,17,940
2017,1,9,13,30,467,467,0,7,62.95,0,0.159,8.7,1.189,235.1,60.29,17,940
2017,1,9,14,0,409,409,1,6,65.98,0,0.159,8.9,1.185,238.9,55.3,17,940
2017,1,9,14,30,339,339,0,6,69.61,0,0.159,8.4,1.182,238.9,58.99,16,940
2017,1,9,15,0,260,260,1,5,73.73,0,0.159,8,1.179,241.5,59.93,15,940
2017,1,9,15,30,175,175,1,5,78.27,0,0.159,7.2,1.155,241.5,63.99,14,940
2017,1,9,16,0,90,90,3,5,83.15,4,0.159,6.4,1.131,239.5,67.41,13,940
2017,1,9,16,30,19,19,8,5,88.32,4,0.159,6,1.088,239.5,72.05,12,940
2017,1,9,17,0,0,0,6,5,93.72,0,0.159,5.6,1.046,235.3,71.75,12,940
2017,1,9,17,30,0,0,6,5,99.31,0,0.159,5.3,1.018,235.3,76.74,11,940
2017,1,9,18,0,0,0,6,5,105.05,0,0.159,5.1,0.993,233.2,76.59,11,940
2017,1,9,18,30,0,0,8,5,110.91,0,0.159,4.8,0.979,233.2,81.97,11,940
2017,1,9,19,0,0,0,8,5,116.86,0,0.159,4.6,0.966,234.3,82.06,11,940
2017,1,9,19,30,0,0,6,5,122.87,0,0.159,4.5,0.967,234.3,82.06,10,940
2017,1,9,20,0,0,0,6,5,128.91,0,0.159,4.5,0.968,232.1,82.06,10,940
2017,1,9,20,30,0,0,6,5,134.96,0,0.159,4.4,0.991,232.1,87.83,9,940
2017,1,9,21,0,0,0,6,5,140.96,0,0.159,4.3,1.014,229.6,87.63,9,940
2017,1,9,21,30,0,0,6,5,146.86,1,0.159,4.1,1.055,229.6,93.84,8,940
2017,1,9,22,0,0,0,6,4,152.56,0,0.159,4,1.096,228.1,93.07,8,940
2017,1,9,22,30,0,0,6,4,157.84,1,0.159,4,1.123,228.1,99.72,8,940
2017,1,9,23,0,0,0,8,4,162.32,0,0.159,4.1,1.151,226,98.89,8,940
2017,1,9,23,30,0,0,8,4,165.2,0,0.159,4.1,1.152,226,98.87,8,940
2017,1,10,0,0,0,0,8,4,165.5,0,0.159,4.2,1.154,225.1,91.77,8,940
2017,1,10,0,30,0,0,8,4,163.07,0,0.159,3.9,1.133,225.1,98.35,7,940
2017,1,10,1,0,0,0,8,4,158.84,1,0.159,3.7,1.113,225,98.38,7,940
2017,1,10,1,30,0,0,8,4,153.68,0,0.159,3.5,1.089,225,98.36,7,940
2017,1,10,2,0,0,0,8,4,148.05,0,0.159,3.4,1.066,226.2,98.88,7,940
2017,1,10,2,30,0,0,8,4,142.18,0,0.159,3.3,1.039,226.2,100,6,940
2017,1,10,3,0,0,0,8,4,136.18,0,0.159,3.2,1.012,228.8,100,6,940
2017,1,10,3,30,0,0,1,2,130.14,0,0.159,3.1,1.006,228.8,100,6,940
2017,1,10,4,0,0,0,8,2,124.09,0,0.159,3,0.999,231.8,100,6,940
2017,1,10,4,30,0,0,8,2,118.06,0,0.159,2.8,1.008,231.8,100,5,940
2017,1,10,5,0,0,0,8,2,112.1,0,0.159,2.7,1.018,230.5,100,5,940
2017,1,10,5,30,0,0,8,2,106.21,1,0.159,2.7,1.037,230.5,100,5,940
2017,1,10,6,0,0,0,8,2,100.44,0,0.159,2.8,1.055,230.9,100,5,940
2017,1,10,6,30,0,0,8,2,94.81,0,0.159,3.3,1.101,230.9,100,5,940
2017,1,10,7,0,0,0,8,3,89.36,0,0.159,3.9,1.147,233.3,98.9,6,940
2017,1,10,7,30,63,75,6,3,84.13,4,0.159,4.1,1.201,233.3,92.24,7,940
2017,1,10,8,0,133,159,6,3,79.18,1,0.159,4.3,1.255,224.1,85.34,8,940
2017,1,10,8,30,204,245,8,3,74.55,4,0.159,4.6,1.313,224.1,79.67,9,940
2017,1,10,9,0,272,326,8,3,70.32,0,0.159,5.1,1.372,220,68.02,11,940
2017,1,10,9,30,340,397,8,3,66.58,0,0.159,5.6,1.434,220,63.59,12,940
2017,1,10,10,0,398,453,7,2,63.4,0,0.159,6.2,1.496,217.5,56.09,13,940
2017,1,10,10,30,406,499,7,2,60.89,0,0.159,6.4,1.569,217.5,52.47,14,940
2017,1,10,11,0,365,530,8,1,59.12,0,0.159,6.7,1.644,219,45.88,15,940
2017,1,10,11,30,449,547,8,1,58.16,0,0.159,6.8,1.678,219,45.85,15,940
2017,1,10,12,0,444,548,7,1,58.06,0,0.159,7,1.712,221.6,45.15,16,940
2017,1,10,12,30,400,534,8,1,58.82,0,0.159,7.1,1.708,221.6,45.14,16,940
2017,1,10,13,0,378,504,8,1,60.41,1,0.159,7.3,1.704,225.6,46.14,16,940
2017,1,10,13,30,292,461,8,1,62.77,0,0.159,7.3,1.696,225.6,46.13,15,940
2017,1,10,14,0,287,403,8,2,65.8,0,0.159,7.4,1.688,228.3,47.81,15,940
2017,1,10,14,30,238,334,8,2,69.43,4,0.159,6.9,1.689,228.3,51.04,14,940
2017,1,10,15,0,182,256,8,2,73.55,4,0.159,6.4,1.69,228.8,52.95,14,940
2017,1,10,15,30,123,172,8,2,78.09,4,0.159,5.9,1.706,228.8,56.56,13,940
2017,1,10,16,0,63,88,8,3,82.98,4,0.159,5.4,1.722,227.7,62.76,12,940
2017,1,10,16,30,14,19,8,3,88.15,4,0.159,4.9,1.726,227.7,67.11,11,940
2017,1,10,17,0,0,0,6,3,93.56,0,0.159,4.4,1.732,220.1,68.85,11,940
2017,1,10,17,30,0,0,6,3,99.15,1,0.159,4.1,1.721,220.1,73.64,10,940
2017,1,10,18,0,0,0,8,3,104.89,0,0.159,3.9,1.711,208.5,74.6,10,940
2017,1,10,18,30,0,0,8,3,110.75,0,0.159,4,1.708,208.5,74.59,10,940
2017,1,10,19,0,0,0,8,3,116.7,0,0.159,4.1,1.705,206.6,75.57,10,940
2017,1,10,19,30,0,0,8,3,122.71,0,0.159,4.2,1.714,206.6,75.57,10,940
2017,1,10,20,0,0,0,8,4,128.76,0,0.159,4.4,1.723,208.9,77.55,10,940
2017,1,10,20,30,0,0,8,4,134.8,1,0.159,4.5,1.758,208.9,83.02,10,940
2017,1,10,21,0,0,0,8,4,140.8,0,0.159,4.6,1.793,213.2,86.34,10,940
2017,1,10,21,30,0,0,8,4,146.7,0,0.159,4.6,1.815,213.2,86.33,9,940
2017,1,10,22,0,0,0,8,5,152.39,0,0.159,4.6,1.837,213.9,89.36,9,940
2017,1,10,22,30,0,0,8,5,157.67,0,0.159,4.6,1.828,213.9,89.35,9,930
2017,1,10,23,0,0,0,8,5,162.14,0,0.159,4.7,1.82,214.2,90.97,9,930
2017,1,10,23,30,0,0,8,5,165.03,0,0.159,4.7,1.771,214.2,90.94,9,930
2017,1,11,0,0,0,0,8,5,165.36,0,0.159,4.7,1.722,213.2,91.53,9,930
2017,1,11,0,30,0,0,8,5,162.98,0,0.159,4.7,1.674,213.2,91.52,9,930
2017,1,11,1,0,0,0,7,5,158.79,0,0.159,4.7,1.627,215,92.14,9,930
2017,1,11,1,30,0,0,8,5,153.65,0,0.159,4.5,1.617,215,92.12,9,930
2017,1,11,2,0,0,0,1,5,148.04,0,0.159,4.4,1.609,216.5,92.88,9,930
2017,1,11,2,30,0,0,1,5,142.17,1,0.159,4.5,1.593,216.5,92.86,9,930
2017,1,11,3,0,0,0,1,6,136.18,0,0.159,4.7,1.578,219,93.97,9,930
2017,1,11,3,30,0,0,3,6,130.14,0,0.159,5,1.462,219,93.95,9,930
2017,1,11,4,0,0,0,1,6,124.09,0,0.159,5.3,1.346,221,95.41,9,930
2017,1,11,4,30,0,0,1,6,118.06,0,0.159,5.4,1.272,221,95.41,9,930
2017,1,11,5,0,0,0,3,6,112.09,0,0.159,5.5,1.199,224,96.58,9,930
2017,1,11,5,30,0,0,3,6,106.2,1,0.159,5.6,1.189,224,96.59,9,930
2017,1,11,6,0,0,0,8,6,100.43,0,0.159,5.7,1.179,223,97.63,9,930
2017,1,11,6,30,0,0,8,6,94.79,0,0.159,5.9,1.175,223,97.64,9,930
2017,1,11,7,0,0,0,3,6,89.33,0,0.159,6.1,1.172,220.6,93.31,10,930
2017,1,11,7,30,74,74,1,6,84.09,0,0.159,6.5,1.174,220.6,87.24,11,930
2017,1,11,8,0,158,158,0,7,79.13,0,0.159,7,1.176,221.2,84.29,12,930
2017,1,11,8,30,244,244,0,7,74.49,0,0.159,7.8,1.165,221.2,78.89,13,930
2017,1,11,9,0,327,327,0,7,70.25,0,0.159,8.6,1.154,229,72.84,14,930
2017,1,11,9,30,400,400,0,7,66.49,0,0.159,8.8,1.119,229,72.84,15,930
2017,1,11,10,0,462,462,1,5,63.3,0,0.159,9,1.084,234.4,60.8,16,930
2017,1,11,10,30,510,510,1,5,60.76,0,0.159,9,1.043,234.4,60.77,16,930
2017,1,11,11,0,545,545,1,3,58.98,0,0.159,9,1.002,235.4,50.44,17,930
2017,1,11,11,30,564,564,1,3,58.01,0,0.159,8.9,0.967,235.4,50.42,17,930
2017,1,11,12,0,566,566,1,2,57.9,0,0.159,8.8,0.932,235.5,43.48,17,930
2017,1,11,12,30,553,553,1,2,58.65,0,0.159,8.7,0.92,235.5,43.48,17,930
2017,1,11,13,0,520,520,1,1,60.24,0,0.159,8.6,0.908,236.4,40.13,17,930
2017,1,11,13,30,476,476,1,1,62.59,0,0.159,8.3,0.9,236.4,42.81,17,930
2017,1,11,14,0,416,416,2,0,65.62,4,0.159,8.2,0.892,239.8,40.4,17,930
2017,1,11,14,30,346,346,1,0,69.25,0,0.159,7.7,0.868,239.8,43.12,16,930
2017,1,11,15,0,267,267,1,0,73.37,0,0.159,7.2,0.845,242.6,41.99,15,930
2017,1,11,15,30,181,181,1,0,77.91,0,0.159,6.2,0.821,242.6,47.89,13,930
2017,1,11,16,0,95,95,1,0,82.8,1,0.159,5.2,0.797,239.8,52.01,12,930
2017,1,11,16,30,22,22,8,0,87.98,4,0.159,4.5,0.791,239.8,55.63,11,930
2017,1,11,17,0,0,0,8,0,93.39,0,0.159,3.9,0.785,233.6,61.12,11,930
2017,1,11,17,30,0,0,0,0,98.98,0,0.159,3.6,0.788,233.6,61.14,10,940
2017,1,11,18,0,0,0,8,1,104.73,0,0.159,3.3,0.792,228.3,62.05,10,940
2017,1,11,18,30,0,0,8,1,110.59,0,0.159,3.2,0.8,228.3,66.43,9,940
2017,1,11,19,0,0,0,8,1,116.54,0,0.159,3.2,0.809,223.9,67.64,9,940
2017,1,11,19,30,0,0,8,1,122.55,0,0.159,3.1,0.825,223.9,67.64,9,940
2017,1,11,20,0,0,0,8,1,128.6,0,0.159,3.1,0.841,222.1,69.55,9,940
2017,1,11,20,30,0,0,8,1,134.64,0,0.159,3,0.861,222.1,69.56,9,940
2017,1,11,21,0,0,0,8,2,140.64,0,0.159,3,0.882,222.6,71.64,9,940
2017,1,11,21,30,0,0,8,2,146.54,0,0.159,3,0.908,222.6,71.65,9,940
2017,1,11,22,0,0,0,8,2,152.22,0,0.159,3,0.934,227.2,73.92,9,940
2017,1,11,22,30,0,0,8,2,157.49,0,0.159,2.8,0.96,227.2,79.18,8,940
2017,1,11,23,0,0,0,8,3,161.95,0,0.159,2.6,0.986,230.8,81.76,8,940
2017,1,11,23,30,0,0,8,3,164.85,0,0.159,2.4,1.008,230.8,81.76,8,940
2017,1,12,0,0,0,0,8,3,165.22,1,0.159,2.3,1.031,230.6,84.57,8,940
2017,1,12,0,30,0,0,8,3,162.89,0,0.159,2.1,1.048,230.6,84.56,8,940
2017,1,12,1,0,0,0,6,4,158.73,0,0.159,2,1.066,228.9,87.19,8,940
2017,1,12,1,30,0,0,6,4,153.62,0,0.159,1.9,1.079,228.9,87.19,8,940
2017,1,12,2,0,0,0,6,4,148.02,1,0.159,1.9,1.093,226.2,88.72,8,940
2017,1,12,2,30,0,0,6,4,142.16,0,0.159,1.9,1.105,226.2,95.07,8,940
2017,1,12,3,0,0,0,6,4,136.18,1,0.159,2,1.119,226.7,96.21,8,940
2017,1,12,3,30,0,0,6,4,130.14,1,0.159,2.1,1.135,226.7,96.21,7,940
2017,1,12,4,0,0,0,6,4,124.09,0,0.159,2.2,1.152,227.3,96.94,7,940
2017,1,12,4,30,0,0,6,4,118.06,0,0.159,1.9,1.173,227.3,96.92,7,940
2017,1,12,5,0,0,0,8,4,112.08,0,0.159,1.7,1.194,220.1,96.98,7,940
2017,1,12,5,30,0,0,8,4,106.19,0,0.159,1.6,1.229,220.1,97,7,940
2017,1,12,6,0,0,0,8,4,100.4,0,0.159,1.5,1.265,217.9,96.43,7,940
2017,1,12,6,30,0,0,8,4,94.76,1,0.159,1.5,1.311,217.9,96.45,7,940
2017,1,12,7,0,0,0,4,4,89.29,0,0.159,1.6,1.357,219.1,96.2,8,940
2017,1,12,7,30,33,71,8,4,84.05,4,0.159,2,1.398,219.1,89.79,8,940
2017,1,12,8,0,71,153,8,4,79.07,4,0.159,2.4,1.439,215.1,84.35,9,940
2017,1,12,8,30,110,237,8,4,74.42,4,0.159,2.8,1.469,215.1,84.38,9,940
2017,1,12,9,0,147,316,8,4,70.16,0,0.159,3.2,1.5,211.3,78.62,10,940
2017,1,12,9,30,254,387,8,4,66.39,0,0.159,3.4,1.517,211.3,78.62,10,940
2017,1,12,10,0,376,445,8,4,63.18,0,0.159,3.6,1.535,206.1,77.09,11,940
2017,1,12,10,30,316,493,8,4,60.63,0,0.159,3.8,1.537,206.1,77.06,11,940
2017,1,12,11,0,309,524,8,3,58.83,0,0.159,4.1,1.539,197,69.51,11,940
2017,1,12,11,30,319,542,8,3,57.85,1,0.159,4.3,1.529,197,69.48,11,940
2017,1,12,12,0,130,545,8,3,57.73,1,0.159,4.5,1.52,186.7,66.31,11,940
2017,1,12,12,30,126,532,8,3,58.47,0,0.159,4.5,1.509,186.7,66.3,11,940
2017,1,12,13,0,48,504,8,2,60.05,0,0.159,4.6,1.498,182.4,63.33,12,940
2017,1,12,13,30,46,460,8,2,62.4,0,0.159,4.1,1.49,182.4,63.34,11,940
2017,1,12,14,0,111,405,6,2,65.43,0,0.159,3.8,1.483,180.3,62.63,11,940
2017,1,12,14,30,109,336,8,2,69.06,0,0.159,3.1,1.479,180.3,67.01,10,940
2017,1,12,15,0,84,260,8,2,73.19,4,0.159,2.5,1.475,173.5,68.9,10,940
2017,1,12,15,30,57,176,8,2,77.73,4,0.159,2.2,1.476,173.5,73.76,9,940
2017,1,12,16,0,30,94,8,2,82.63,4,0.159,1.9,1.477,167,80.14,9,940
2017,1,12,16,30,7,23,4,2,87.8,4,0.159,1.7,1.472,167,85.9,8,940
2017,1,12,17,0,0,0,8,2,93.21,0,0.159,1.6,1.468,160.9,84.83,8,940
2017,1,12,17,30,0,0,8,2,98.81,0,0.159,1.5,1.462,160.9,84.85,7,940
2017,1,12,18,0,0,0,8,2,104.56,0,0.159,1.4,1.456,160.2,82.89,7,940
2017,1,12,18,30,0,0,8,2,110.42,0,0.159,1.3,1.458,160.2,88.9,6,940
2017,1,12,19,0,0,0,8,2,116.38,0,0.159,1.3,1.461,166.9,88.24,6,940
2017,1,12,19,30,0,0,8,2,122.39,0,0.159,1.2,1.462,166.9,88.24,6,940
2017,1,12,20,0,0,0,8,2,128.44,1,0.159,1.2,1.464,173.1,88.54,6,940
2017,1,12,20,30,0,0,8,2,134.48,1,0.159,1.2,1.466,173.1,88.54,6,940
2017,1,12,21,0,0,0,8,2,140.48,0,0.159,1.2,1.468,178.2,89.05,6,940
2017,1,12,21,30,0,0,8,2,146.37,0,0.159,1.2,1.474,178.2,89.05,6,940
